success,steps_to_target,time_to_target,distance_traveled,collision_ticks,collision_onsets,reward,initial_distance,final_distance,flipped,ticks,seed
False,,,26.657705215450644,0,0,2.9814137166283405,7.993510825064957,3.5120971084366266,False,150,20000000
False,,,27.906752195619976,0,0,-12.279798723909074,9.119189125199199,19.8989878491083,False,150,20000001
False,,,29.491464581375997,0,0,-2.208464081402046,6.55992429772596,7.268388379128006,False,150,20000002
False,,,25.343332536370216,0,0,-4.0447659330059595,9.445931800142175,11.99069773314814,False,150,20000003
False,,,26.807619528798813,0,0,-2.0864362093667896,7.517713822544156,8.104150031910946,False,150,20000004
False,,,30.424858026136743,0,0,-13.364732386679018,8.193424596630653,20.058156983309697,False,150,20000005
False,,,25.17719360862002,0,0,-5.19967946405077,9.156783170103347,12.856462634154127,False,150,20000006
False,,,26.970014547326382,0,0,-6.489528949370198,5.760341183484346,10.749870132854559,False,150,20000007
False,,,29.060739461917624,0,0,-7.385392367295414,7.934698796348548,13.82009116364398,False,150,20000008
False,,,26.32551327903239,0,0,-1.22240110911441,6.8294337522612905,6.551834861375699,False,150,20000009
False,,,28.998581218960762,0,0,-10.820721574202496,8.30886444870778,17.6295860229103,False,150,20000010
True,130,2.6,19.736204472286975,0,0,14.923140772913811,7.154461665732207,0.9313208928184032,False,130,20000011
False,,,22.807775858388727,0,0,-10.080783842338205,7.370961660971782,15.951745503310013,False,150,20000012
False,,,23.837105657557426,0,0,2.5949079791506895,8.298035193508717,4.203127214358029,False,150,20000013
False,,,26.51682252033553,0,0,-2.281966216658308,7.905915360485305,8.687881577143612,False,150,20000014
False,,,24.084405390975082,0,0,-7.626032063364035,8.129587756147496,14.255619819511557,False,150,20000015
False,,,25.655132531488675,0,0,-0.19720975641979832,7.899733280425887,6.596943036845685,False,150,20000016
False,,,24.583584565637544,0,0,-3.7750189366851226,7.77029685122001,10.04531578790515,False,150,20000017
False,,,26.435979406983176,0,0,-0.10089275956102427,5.567529177288772,4.168421936849801,False,150,20000018
False,,,26.28338530949822,0,0,-8.67905730921431,8.042937324292643,15.221994633506975,False,150,20000019
False,,,25.026424650780566,0,0,4.181418847709267,8.794407458923494,3.112988611214242,False,150,20000020
False,,,25.260422266676546,0,0,-2.641191653063747,5.522545397832203,6.66373705089595,False,150,20000021
False,,,25.555513070894026,0,0,-5.687116214291324,6.341596701968583,10.52871291625992,False,150,20000022
False,,,24.176586549297454,0,0,-8.55421849700716,7.107377778680274,14.161596275687456,False,150,20000023
False,,,25.050977871586582,0,0,-9.529521826213628,8.511536606858057,16.541058433071708,False,150,20000024
False,,,23.539108829221572,0,0,3.1840879283668935,8.583225837774748,3.8991379094078673,False,150,20000025
False,,,25.846762875251866,0,0,0.8345063331832889,9.411821185002157,7.077314851818867,False,150,20000026
False,,,22.95689986697794,0,0,-8.382207146846488,7.244358577198519,14.12656572404503,False,150,20000027
False,,,25.6340330440107,0,0,-9.08088983234126,7.155834489444655,14.736724321785934,False,150,20000028
False,,,25.387235400228263,0,0,-9.009559566978373,6.394811996052588,13.904371563030981,False,150,20000029
False,,,26.46586090389431,0,0,6.195895369930231,9.412168322226542,1.7162729522963196,False,150,20000030
False,,,26.669774408962432,0,0,4.647079423625952,8.746797339305987,2.5997179156800407,False,150,20000031
False,,,26.65685986251595,0,0,0.8791517673846763,5.7645345954950304,3.385382828110359,False,150,20000032
False,,,25.34807704106028,0,0,-10.707058857910805,6.64422500217461,15.851283860085442,False,150,20000033
False,,,27.105384143139,0,0,-11.236203362848036,7.180478313106706,16.916681675954766,False,150,20000034
False,,,24.781116367413336,0,0,-8.58525785691191,9.967015174768125,17.05227303168006,False,150,20000035
False,,,24.123357516893815,0,0,-0.9772759253612631,8.137592521658373,7.614868447019635,False,150,20000036
False,,,24.14631822049515,0,0,-8.223400013645527,7.812673585604763,14.536073599250315,False,150,20000037
True,146,2.92,24.16048044516587,0,0,15.584910024868558,7.970969881420623,0.9260598565520809,False,146,20000038
False,,,25.126878819503215,0,0,2.959183576465156,8.294181970430149,3.8349983939649936,False,150,20000039
False,,,26.31100503326622,0,0,-10.846848827421788,8.240074593481566,17.58692342090338,False,150,20000040
False,,,25.371729952891666,0,0,-10.446934178888766,8.938223429553288,17.88515760844208,False,150,20000041
True,128,2.56,23.094938550656728,0,0,16.403983757244973,8.651658428557704,0.9676746713127419,False,128,20000042
False,,,25.25702881214803,0,0,-10.095179044516032,10.328338801159004,18.92351784567506,False,150,20000043
